id|longitude|latitude|tipogeo|uf|municipio|cod_ibge|nome|end_orig|num_orig|compl_orig|bairro_orig|cep_orig|tipo_logradouro|nome_logradouro|km|num_logradouro|compl_logradouro|bairro|cep|nome_resp|ddd_telefone1|telefone1|ddd_fax|fax|email|site|esfera_adm|tipo_esfera|cnpj|sniic_n1|sniic_n2|sniic_n3|cod_censo_fgv|segunda|terca|quarta|quinta|sexta|sabado|domingo|manha|tarde|noite|acesso_usuario_internet|qt_emprestimos_domiciliares|qt_livros_acervo
4601|-48.074724|-14.153221|2|GO|Colinas do Sul|5205521|Biblioteca Pública Municipal de Colinas do Sul|R. Belo Horizonte| | |Setor 1|73740-000|R|BELO HORIZONTE| | | |SETOR 1|73740-000|Neiraldo das Neves Braga|62|9911-9939| | | | |Pública|Municipal| |1|1.2|1.2.1|4607|1|1|1|1|1|0|0|1|1|0|Não|8|2000
4602|-47.61512|-16.776474|2|GO|Cristalina|5206206|Biblioteca Pública Municipal Magda Farage Santana|R. Juiúti| |Q 11 Lt 12|Setor Oeste|73850-000|R|JUIUTI| | |Q 11 LT 12|SETOR OESTE|73850-000|Gilsânia Amaral de Jesus|61|3612-6434|61|3612-6434| | |Pública|Municipal| |1|1.2|1.2.1|1265|1|1|1|1|1|0|0|1|1|0|Não|30|8620
4603|-48.706968|-17.199132|2|GO|Cristianópolis|5206305|Biblioteca Pública Municipal Antônio Machado de Sousa|R. José Abdala| | |Centro|75230-000|R|JOSE ABDALA| | | |CENTRO|75230-000|Sônia Lúcia de Castro|64|3932-8002|64|3652-1247| | |Pública|Municipal| |1|1.2|1.2.1|1326|1|1|1|1|1|0|0|1|1|0|Sim|50|2500
4604|-49.967604|-14.542795|2|GO|Crixás|5206404|Biblioteca Pública Municipal de Crixás|Pç. Germano Francisco de Oliveira| | |Vila Nova|76510-000|PCA|GERMANO FRANCISCO DE OLIVEIRA| | | |VILA NOVA|76510-000|Jandira Rodrigues Neves|62|3365-2000| | | | |Pública|Municipal| |1|1.2|1.2.1|1329|1|1|1|1|1|0|0|1|1|1|Sim|60|4900
4605|-48.150576|-18.264424|2|GO|Cumari|5206602|Biblioteca Pública Municipal Professor Serafim de Melo Agapito|Pç. da Estação| | |Centro|75760-000|PCA|DA ESTACAO| | | |CENTRO|75760-000|Maria Suely de Melo Pimenta|64|3440-1550| | | | |Pública|Municipal| |1|1.2|1.2.1|1178|1|1|1|1|1|0|0|1|1|0|Não|50|3000
4606|-51.258508|-16.235484|2|GO|Diorama|5207105|Biblioteca Pública Municipal Maria Clemência Mendes e Silva Santos|Av. Dep. José de Assis| | |Centro|76260-000|AV|DEP JOSE DE ASSIS| | | |CENTRO|76260-000|Alice Melo de Aguiar|64|3689-1101|64|3689-1105| | |Pública|Municipal| |1|1.2|1.2.1|1321|1|1|1|1|1|0|0|1|1|0|Não|400|6800
4607|-49.664384|-17.42316|2|GO|Edealina|5207352|Biblioteca Pública Municipal José Balduíno de Moura|R. Dezesseis|95| |Centro|75945-000|R|DEZESSEIS| |95| |CENTRO|75945-000|Arciley Lopes de Lima Siqueira|64|3480-1370| | | | |Pública|Municipal| |1|1.2|1.2.1|1167|1|1|1|1|1|0|0|1|1|1|Não|400|5000
4608|-49.665124|-17.422984|2|GO|Edealina|5207352|Biblioteca Pública Municipal Pedro José Leão|R. 16|95| |Centro|75945-000|R|16| |95| |CENTRO|75945-000|Alciley Lopes de Lima Siqueira|64|3480-1370| | | | |Pública|Municipal| |1|1.2|1.2.1|1227|1|1|1|1|1|0|0|1|1|1|Não|800|2000
4609|-49.927544|-17.338186|2|GO|Edéia|5207402|Biblioteca Pública Municipal de Edéia|Pç. João Esteves Rodrigues| | |Centro|75940-000|PCA|JOAO ESTEVES RODRIGUES| | | |CENTRO|75940-000|Geti Rodrigues Pereira| | | | | | |Pública|Municipal| |1|1.2|1.2.1|4433|1|1|1|1|1|0|0|1|1|0|Não|Não Informou|2000
4610|-49.069472|-13.871205|2|GO|Estrela do Norte|5207501|Biblioteca Pública Municipal Olavo Bilac|Av. Bernardo Sayão| | |Centro|76489-970|AV|BERNARDO SAYAO| | | |CENTRO|76489-970|Iranisa Ribeiro Cunha|62|3381-6224| | | | |Pública|Municipal| |1|1.2|1.2.1|1186|1|1|1|1|1|0|0|1|1|0|Não|5|3000
4611|-50.361588|-15.447259|2|GO|Faina|5207535|Biblioteca Pública Municipal Bernardo Élis|Av. Albion Barros Curado|303| |Centro|76740-000|AV|ALBION BARROS CURADO| |303| |CENTRO|76740-000|Maria Célia Aparecida de Oliveira Silva| | |62|3386-1128| | |Pública|Municipal| |1|1.2|1.2.1|1333|1|1|1|1|1|0|0|1|1|0|Não|20|1200
4612|-50.777456|-16.185889|2|GO|Fazenda Nova|5207600|Biblioteca Pública Municipal Padre Acácio Pina Neto|Av. Goiás|600| |Centro|76220-000|AV|GOIAS| |600| |CENTRO|76220-000|Célia Aparecida de O Rosa|62|3382-1245|62|3382-1908| | |Pública|Municipal| |1|1.2|1.2.1|1290|1|1|1|1|1|0|0|1|1|0|Não|20|5424
4613|-50.307576|-16.581383|2|GO|Firminópolis|5207808|Biblioteca Pública Municipal de Termópolis|Av. Vitoriano Borges Naves|266| |Termópolis|76105-000|AV|VITORIANO BORGES NAVES| |266| |TERMOPOLIS|76105-000|Mosiley Soares da Silva|64|3681-2366| | | | |Pública|Municipal| |1|1.2|1.2.1|1283|1|1|1|1|1|0|0|1|1|0|Não|20|800
4614|-47.0388|-14.457319|2|GO|Flores de Goiás|5207907|Biblioteca Pública Municipal|Pç. da Matriz|44| |Centro|73890-000|PCA|DA MATRIZ| |44| |CENTRO|73890-000|Gloraci Soares de Campos|62|3448-1440|62|3448-1410| | |Pública|Municipal| |1|1.2|1.2.1|1192|1|1|1|1|1|0|0|1|1|0|Não|15|1500
4615|-47.325144|-15.567957|2|GO|Formosa|5208004|Biblioteca Pública Municipal Rubens Ribeiro da Costa|R. 10|70| |Formosinha|73801-220|R|10| |70| |FORMOSINHA|73801-220|Ana Lúcia de Deus|61|9936-8422| | | | |Pública|Municipal| |1|1.2|1.2.1|1276|1|1|1|1|1|0|0|1|1|0|Não|40|8000
4616|-47.332924|-15.532567|2|GO|Formosa|5208004|Biblioteca Pública Municipal Bárbara Messias de Souza|R. Itiquira|1| |Centro|73801-220|R|ITIQUIRA| |1| |CENTRO|73801-220|Ana Lúcia de Deus|61|3981-1135| | | | |Pública|Municipal| |1|1.2|1.2.1|1277|1|1|1|1|1|0|0|1|1|0|Não|120|12500
4617|-47.336656|-15.544681|2|GO|Formosa|5208004|Biblioteca Pública Municipal Central|R. José Viana Lobo|443| |Centro|73801-220|R|JOSE VIANA LOBO| |443| |CENTRO|73801-220|Ana Lúcia de Deus|61|9839-8545| | | | |Pública|Municipal| |1|1.2|1.2.1|1278|1|1|1|1|1|0|0|1|1|0|Não|50|14000
4618|-48.880184|-13.652878|2|GO|Formoso|5208103|Biblioteca Pública Municipal Teotônio Vilela|Pç. das Mães| | |Centro|76470-000|PCA|DAS MAES| | | |CENTRO|76470-000|Ivoneide Rabelo de Souza|62|9175-7459| | | | |Pública|Municipal| |1|1.2|1.2.1|1199|1|1|1|1|1|0|0|1|1|0|Não|10|1825
4619|-46.400304|-13.28575|3|GO|Divinópolis de Goiás|5208301|Biblioteca Pública Municipal Padre Geraldo Chiarine Ferraciolli|Pç. São João| | |Centro|73865-000| | | | | | |73865-000|Marisneide de Torres Quintanilhia|62|3456-1100|62|3456-1200| | |Pública|Municipal| |1|1.2|1.2.1|11901|1|1|1|1|1|0|0|1|1|0|Não|50|1000
4620|-49.02384|-16.500554|1|GO|Goianápolis|5208400|Biblioteca Pública Municipal Izanildo Pedro Garcia|Av. Carlos de Pina|305| |Centro|75170-000|AV|CARLOS DE PINA| |305| |CENTRO|75170-000|Maria Aparecida Borges Alves|62|3341-2086| | | | |Pública|Municipal| |1|1.2|1.2.1|1172|1|1|1|1|1|0|0|1|1|0|Não|10|1200
4621|-48.08624|-18.13694|2|GO|Goiandira|5208509|Biblioteca Pública Municipal Professora Miralice de Melo|R. Simplício Martins|2| |Centro|75740-000|R|SIMPLICIO MARTINS| |2| |CENTRO|75740-000|Rosa Helena Divina F Palhares|64|3462-7017|64|3462-7010| | |Pública|Municipal| |1|1.2|1.2.1|1309|1|1|1|1|1|0|0|1|1|0|Sim|70|3600
4622|-49.11614|-15.326913|2|GO|Goianésia|5208608|Biblioteca Pública Municipal Inácio de Araújo Godinho|R. 31 - Pç. Laurentino Martins Rodrigues| | |Centro|76380-000|R|31| | |PC LAURENTINO MARTINS RODRIGUES|CENTRO|76380-000|Biraci Martins Rosa|62|3935-1099|62|3935-1098|fundacaocultura@goianesia.go.gov.br|www.goianesia.go.gov.br|Pública|Municipal| |1|1.2|1.2.1|1234|1|1|1|1|1|0|0|1|1|1|Não|900|8340
4623|-49.242728|-16.6771|1|GO|Goiânia|5208707|Biblioteca Pública Municipal Marieta Telles Machado|Pç. Universitária| | |Bairo Leste Universitário|74605-220|PCA|UNIVERSITARIA| | | |BAIRO LESTE UNIVERSITARIO|74605-220|Márcia de Oliveira Lourencetti|62|3524-1786| | |bmarietatelles2006@hotmail.com| |Pública|Municipal| |1|1.2|1.2.1|1173|1|1|1|1|1|0|0|1|1|1|Sim|418|20000
4624|-49.296592|-16.667167|2|GO|Goiânia|5208707|Biblioteca Pública Municipal Cora Coralina|Av. 24 de Outubro|120| |Campinas|74505-011|AV|24 DE OUTUBRO| |120| |CAMPINAS|74505-011|Elaine Fortunato Dal-Bem|62|3524-1975|62|3524-1976| | |Pública|Municipal| |1|1.2|1.2.1|1197|1|1|1|1|1|0|0|1|1|1|Não|600|10000
4625|-49.426432|-16.50155|1|GO|Goianira|5208806|Biblioteca Pública Municipal de Goianira|Av. Goiás| | |Centro|75370-000|AV|GOIAS| | | |CENTRO|75370-000|Maria Placidina de Paula Santos|62|3516-7009| | | | |Pública|Municipal| |1|1.2|1.2.1|1175|1|1|1|1|1|0|0|1|1|1|Não|Não Informou|2000
4626|-50.141184|-15.935178|2|GO|Goiás|5208905|Biblioteca Pública Municipal Benedito R. Sardinha da Costa|Av. Dario de Paiva| | |João Francisco|76600-000|AV|DARIO DE PAIVA| | | |JOAO FRANCISCO|76600-000|Luciana G Pacheco|62|3371-7706|62|3371-7010| | |Pública|Municipal| |1|1.2|1.2.1|4619|1|1|1|1|1|0|0|1|1|0|Não|20|2300
4627|-49.362124|-18.006888|1|GO|Goiatuba|5209101|Biblioteca Pública Municipal Doutor Andrade|R. Xingu| | |Centro|75600-000|R|XINGU| | | |CENTRO|75600-000|Antônia da Cruz Regente|64|3495-0038| | | | |Pública|Municipal| |1|1.2|1.2.1|1295|1|1|1|1|1|0|0|1|1|0|Não|70|15000
4628|-50.019876|-15.768631|2|GO|Guaraíta|5209291|Biblioteca Pública Municipal de Guaraíta|R. da Mangueira| | |Centro|76360-000|R|DA MANGUEIRA| | | |CENTRO|76360-000|Kelgia Betânia Silveira da Rocha|62|3338-3151| | | | |Pública|Municipal| |1|1.2|1.2.1|1233|1|1|1|1|1|0|0|1|1|0|Não|10|720
4629|-46.478832|-13.940325|2|GO|Guarani de Goiás|5209408|Biblioteca Pública Municipal de Guarani de Goiás|Av. Savage Alves de Oliveira| | |Centro|73865-000| | | | | |CENTRO|73910-000|Sueli Crisostes de Oliveira Melo|62|3449-1187|62|3449-1133| | |Pública|Municipal| |1|1.2|1.2.1|1190|1|1|1|1|1|0|0|1|1|0|Não|20|2000
4630|-46.634948|-14.097891|2|GO|Iaciara|5209903|Biblioteca Pública Municipal de Jaciara|Pç. Cirilo Slater| | |Centro|73920-000|PCA|CIRILO SLATER| | | |CENTRO|73920-000|Eva Nery Sampaio|62|9665-9744| | | | |Pública|Municipal| |1|1.2|1.2.1|1194|1|1|1|1|1|0|0|1|1|0|Não|50|3000
4631|-49.992268|-18.487312|2|GO|Inaciolândia|5209937|Biblioteca Escolar de Inaciolândia|R. Albérico Rodrigues de Moura|11| |Centro|75550-000|R|ALBERICO RODRIGUES DE MOURA| |11| |CENTRO|75550-000|Edleuza Maria de Camargos|64|3435-8014| | | | |Pública|Municipal| |1|1.2|1.2.1|1210|1|1|1|1|1|0|0|1|1|0|Não|30|2000
4632|-49.989576|-17.140852|2|GO|Indiara|5209952|Biblioteca Pública Municipal Abel Leite da Silva|R. Dona Similiana Alves Leite| | |Centro|75955-000|R|DONA SIMILIANA ALVES LEITE| | | |CENTRO|75955-000|Marley Peres de Oliveira| | | | | | |Pública|Municipal| |1|1.2|1.2.1|1166|1|1|1|1|1|0|0|1|1|0|Não|4|2000
4633|-49.491488|-16.358334|1|GO|Inhumas|5210000|Biblioteca Pública Municipal Nadir Arataque|Pç. Santana| | |Centro|75400-000|PCA|SANTANA| | | |CENTRO|75400-000|Ana Kallil de Carvalho|62|3511-2121| | | | |Pública|Municipal| |1|1.2|1.2.1|1239|1|1|1|1|1|1|0|1|1|1|Não|1200|11494
4634|-49.497144|-16.360436|2|GO|Inhumas|5210000|Biblioteca Pública Municipal Moacir José Reis|Pç. Aberlardo Vaz Costa| | |Vila Operária|75400-000|PCA|ABERLARDO VAZ COSTA| | | |VILA OPERARIA|75400-000|Maria Eliane Xavier da Silva Brito|62|3514-3538| | | | |Pública|Municipal| |1|1.2|1.2.1|1257|1|1|1|1|1|1|0|1|1|1|Não|Não Informou|3800
4635|-48.163668|-17.725704|2|GO|Ipameri|5210109|Biblioteca Pública Municipal João Veiga|R. Artur Silvério da Silva| | |Centro|75789-970|R|ARTUR SILVERIO DA SILVA| | | |CENTRO|75789-970|Mirna Cristina Garcia Rosa|64|3491-6021| | |bpmv@hotmail.com| |Pública|Municipal| |1|1.2|1.2.1|1310|1|1|1|1|1|0|0|1|1|0|Sim|150|20000
4636|-49.674608|-15.175862|2|GO|Ipiranga de Goiás|5210158|Biblioteca Pública Municipal Ipiranga de Goiás|Av. Ceres| |Q. 6 Lt. 06|Centro|78304-000|AV|CERES| | |Q 6 LT 06|CENTRO|78304-000|Conceição A Fernandes|62|3342-6145| | | | |Pública|Municipal| |1|1.2|1.2.1|1232|1|1|1|1|1|0|0|1|1|0|Não|60|4100
4637|-51.119372|-16.441362|2|GO|Iporá|5210208|Biblioteca Pública Municipal Professora Milca de Souza Santos|Pç. do Trabalhador| | |Centro|76200-000|PCA|DO TRABALHADOR| | | |CENTRO|76200-000|Ruth Cabral Marques Xavier|64|3603-7254|64|3603-7216| | |Pública|Municipal| |1|1.2|1.2.1|1289|1|1|1|1|1|0|0|1|1|0|Não|40|2800
4638|-49.799632|-16.021643|2|GO|Itaberaí|5210406|Biblioteca Pública Municipal Dona Eva Vieira Almeida|Av. 15| | |Centro|76630-000|AV|15| | | |CENTRO|76630-000|Jane Mara Santos Ferreira|62|9699-8939| | | | |Pública|Municipal| |1|1.2|1.2.1|1256|1|1|1|1|1|0|0|1|1|1|Sim|200|7650
4639|-49.631472|-15.760299|2|GO|Itaguaru|5210604|Biblioteca Pública Municipal Dom Pedro I|Av.Benigno Pinto Faria| | |Centro|76660-000| |AVBENIGNO PINTO FARIA| | | |CENTRO|76660-000|Laudilene Aparecida Alves da Silva|62|3398-1300| | | | |Pública|Municipal| |1|1.2|1.2.1|1254|1|1|1|1|1|0|0|1|1|1|Não|100|1100
4640|-49.634612|-15.761089|2|GO|Itaguaru|5210604|Biblioteca Pública Municipal Pedro Moreira Damasceno|Av. Lúcio Pimenta Neves| | |Centro|76660-000|AV|LUCIO PIMENTA NEVES| | | |CENTRO|76660-000|Ana Paula Neves da Silva|62|9216-8072| | | | |Pública|Municipal| |1|1.2|1.2.1|1255|1|1|1|1|1|0|0|1|1|0|Não|80|1800
4641|-51.548936|-19.06652|2|GO|Itajá|5210802|Biblioteca Pública Municipal de Itajá|R. Pio C. de Medeiros| | |Centro|75815-000|R|PIO C DE MEDEIROS| | | |CENTRO|75815-000|Fátima Maria Chaves Afonso|64|3648-7016|64|3648-1120| | |Pública|Municipal| |1|1.2|1.2.1|1303|1|1|1|1|1|0|0|1|1|0|Sim|40|3000
4642|-50.60198|-15.821076|2|GO|Itapirapuã|5211008|Biblioteca Pública Municipal de Itapirapuã|Pç. Túlio Varnes Pacheco| | |Centro|76290-000|PCA|TULIO VARNES PACHECO| | | |CENTRO|76290-000|Maria Auxiliadora Pimenta Lopes Carvalho|62|3374-1221|62|3374-1221| | |Pública|Municipal| |1|1.2|1.2.1|1334|1|1|1|1|1|0|0|1|1|0|Não|12| 
4643|-49.942556|-15.554981|2|GO|Itapuranga|5211206|Biblioteca Pública Municipal de Itapuranga|R. 47|245| |Centro|76680-000|R|47| |245| |CENTRO|76680-000|Rita de Cássia Coelho Proença|62|9673-5493| | |bibliotecaitapuranga@bol.com.br| |Pública|Municipal| |1|1.2|1.2.1|1231|1|1|1|1|1|1|0|1|1|0|Não|600|3200
4644|-51.348836|-18.763598|2|GO|Itarumã|5211305|Biblioteca Pública Municipal Ana Diolina Peres de Assis|R. Goiás|20| |Centro|75810-000|R|GOIAS| |20| |CENTRO|75810-000|Nilce Divina Pereira Micos|64|3659-1610|64|3659-1616| | |Pública|Municipal| |1|1.2|1.2.1|1304|1|1|1|1|1|0|0|1|0|0|Não|15|1500
4645|-49.607504|-16.207473|2|GO|Itauçu|5211404|Biblioteca Pública Municipal de Itauçu|Pç. Ilete Bueno|161| |Centro|75450-000|PCA|ILETE BUENO| |161| |CENTRO|75450-000|Rogério Cândido de Melo| | | | |r0003@ig.com.br| |Pública|Municipal| |1|1.2|1.2.1|1253|1|1|1|1|1|0|0|1|1|0|Sim|70|4200
4646|-49.216376|-18.419144|2|GO|Itumbiara|5211503|Biblioteca Pública Municipal de Itumbiara|Pç. da República|166| |Centro|75500-000|PCA|DA REPUBLICA| |166| |CENTRO|75500-000|José Alan Kardec de Farias|64|3431-6957| | | | |Pública|Municipal| |1|1.2|1.2.1|1211|1|1|1|1|1|1|0|1|1|0|Não|1500|8000
4647|-50.15124|-17.042856|2|GO|Jandaia|5211701|Biblioteca Pública Municipal|R. José Farias Campos|122| |Centro|75950-000|R|JOSE FARIAS CAMPOS| |122| |CENTRO|75950-000|Vânia Maria Ferreira Cabral|64|3563-2022| | | | |Pública|Municipal| |1|1.2|1.2.1|1165|1|1|1|1|1|0|0|1|1|1|Não|15|1000
4648|-49.33528|-15.759685|1|GO|Jaraguá|5211800|Biblioteca Pública Municipal Doutor Augusto Ferreira Rios|Pç. Vigário Álvares da Silva| | |Centro|76330-000|PCA|VIGARIO ALVARES DA SILVA| | | |CENTRO|76330-000|Divina das Dores Neto|62|3326-1324| | | | |Pública|Municipal| |1|1.2|1.2.1|1252|1|1|1|1|1|1|0|1|1|1|Sim|70|5600
4649|-51.721784|-17.912512|2|GO|Jataí|5211909|Biblioteca Pública Municipal Dante Mosconi|Av. Goiás|1433| |Centro|78800-000|AV|GOIAS| |1433| |CENTRO|78800-000|Elizângela de Brito Carvalho|64|3632-4140| | |bdantemosconi@hotmail.com| |Pública|Municipal| |1|1.2|1.2.1|4621|1|1|1|1|1|0|0|1|1|0|Não|250|20000
4650|-49.377496|-15.955037|2|GO|Jesúpolis|5212055|Biblioteca Pública Municipal Maria Lino Teixeira|R. Manuel Miguel da Silva| | |Centro|75495-000|R|MANUEL MIGUEL DA SILVA| | | |CENTRO|75495-000|Janaína Nazaré de Oliveira Dias|62|3359-1188| | |bibmmlt@hotmail.com|www.jesupolis.go.gov.br|Pública|Municipal| |1|1.2|1.2.1|4727|1|1|1|1|1|0|0|1|1|0|Sim|6|8943
4651|-49.614892|-17.805818|2|GO|Joviânia|5212105|Biblioteca Pública Municipal de Joviânia|R. Joaquim Gonçalves de Pádua|536| |Centro|75610-000|R|JOAQUIM GONCALVES DE PADUA| |536| |CENTRO|75610-000|Quema Maria Cândida da Silva|64|3408-7015| | | | |Pública|Municipal| |1|1.2|1.2.1|1212|1|1|1|1|1|0|0|1|1|0|Não|300|7000
4652|-50.868248|-15.873342|2|GO|Jussara|5212204|Biblioteca Pública Municipal Maria Corsina de Lima|Av. Geraldino Ponciano dos Passos| | |Centro|76270-000|AV|GERALDINO PONCIANO DOS PASSOS| | | |CENTRO|76270-000|Nilva Barros do Nascimento|62|3373-3933|62|3373-1232|dep.culturajjussara@hotmail.com| |Pública|Municipal| |1|1.2|1.2.1|1335|1|1|1|1|1|0|0|1|1|1|Sim|100|4000
4653|-51.402316|-19.183404|2|GO|Lagoa Santa|5212253|Biblioteca Pública Municipal de Lagoa Santa|R. Valdomiro Teodoro Rios| | |Pousada das Nascentes|75819-000|R|VALDOMIRO TEODORO RIOS| | | |POUSADA DAS NASCENTES|75819-000|Cleudemar Garcia Ferreira|64|3640-1268|64|3640-1303| | |Pública|Municipal| |1|1.2|1.2.1|1305|1|1|1|1|1|0|0|1|1|0|Sim|50|2100
4654|-48.743184|-16.619435|2|GO|Leopoldo de Bulhões|5212303|Biblioteca Pública Municipal Leopoldo de Bulhões|R. José Pires| | |Centro|75190-000|R|JOSE PIRES| | | |CENTRO|75190-000|Claura de Freitas Lima|62|3337-1852| | | | |Pública|Municipal| |1|1.2|1.2.1|1176|1|1|1|1|1|0|0|1|1|0|Não|17|3000
4655|-47.930804|-16.252912|2|GO|Luziânia|5212501|Biblioteca Pública Municipal Professora Laíssa dos Reis Meireles|Pç. Nirson Carneiro Lobo| | |Centro|72800-000|PCA|NIRSON CARNEIRO LOBO| | | |CENTRO|72800-000|Sara Maria de Novaes|61|3906-3498| | |biblioteca.municipal.luziania@gmail.com| |Pública|Municipal| |1|1.2|1.2.1|1275|1|1|1|1|1|0|0|1|1|1|Sim|100|25000
4656|-49.175624|-14.019335|2|GO|Mara Rosa|5212808|Biblioteca Pública Municipal Guimarães Rosa|R. Paraná|270| |Centro|76490-000|R|PARANA| |270| |CENTRO|76490-000|Edson Borges|62|3366-1890|62|3366-1890| | |Pública|Municipal| |1|1.2|1.2.1|1198|1|1|1|1|1|0|0|1|1|0|Não|Não Informou|700
4657|-48.64388|-17.98062|2|GO|Marzagão|5212907|Biblioteca Pública Municipal de Marzagão|Chácara Casa da Cultura| | |Setor Central|75670-000| |CHACARA CASA DA CULTURA| | | |SETOR CENTRAL|75670-000|Neide Terezinha da Cunha|64|3450-1715| | | | |Pública|Municipal| |1|1.2|1.2.1|4729|1|1|1|1|1|0|0|1|1|0|Sim|70|1542
4658|-50.746908|-15.436907|2|GO|Matrinchã|5212956|Biblioteca Pública Municipal de Matrinchã|Av. João Artiaga| | |Central|76730-000|AV|JOAO ARTIAGA| | | |CENTRAL|76730-000|Carlos Eduardo Sampaio Matos|62|3391-1141|62|3391-1151| | |Pública|Municipal| |1|1.2|1.2.1|1336|1|1|1|1|1|0|0|1|1|0|Não|Não Informou|3300
4659|-50.337116|-17.974436|2|GO|Maurilândia|5213004|Biblioteca Pública Municipal Vermundo Alves de Freitas|Av. Amazonas| | |Centro|75930-000|AV|AMAZONAS| | | |CENTRO|75930-000|Naira Rosana de Paulo|64|3647-7110|64|3647-7100|naira.paulo@hotmail.com| |Pública|Municipal| |1|1.2|1.2.1|1263|1|1|1|1|1|0|0|1|1|0|Sim|4|3473
4660|-48.161108|-15.057785|2|GO|Mimoso de Goiás|5213053|Biblioteca Pública Municipal Mimoso de Goiás|Av. dos Bandeirantes| | |Centro|73730-000|AV|DOS BANDEIRANTES| | | |CENTRO|73730-000|Kátia Cilene Costa Paiva|62|3463-1306|62|3463-1306| | |Pública|Municipal| |1|1.2|1.2.1|1274|1|1|1|1|1|0|0|0|1|0|Não|15|1800
4661|-48.224124|-13.537094|2|GO|Minaçu|5213087|Biblioteca Pública Municipal Hernani Farias|R. 1| | |Jardim Primavera|76450-000|R|1| | | |JARDIM PRIMAVERA|76450-000|Ângela Maria Barbosa Tavares|62|3379-1421| | | | |Pública|Municipal| |1|1.2|1.2.1|1251|1|1|1|1|1|0|0|1|1|1|Não|20|14194
4662|-52.55394|-17.561496|2|GO|Mineiros|5213103|Biblioteca Pública Municipal Irmã Maria de Lourdes|5.ª Av.| | |Centro|75830-000| |5ª AV| | | |CENTRO|75830-000|Clebey Júnior Rosa Lourenço Araújo|62|3661-0091| | |biblioteca@minieiros.go.gov.br| |Pública|Municipal| |1|1.2|1.2.1|4617|1|1|1|1|1|1|0|1|1|1|Sim|500|10000
4663|-51.177332|-17.449128|2|GO|Montividiu|5213756|Biblioteca Pública Municipal Conrado Camilo Cruvinel|R. 5|275|Qd 8 Lt 6|Centro|75915-000|R|5| |275|QD 8 LT 6|CENTRO|75915-000|Jalmira Maria Silva Ghanem|64|3629-1240|64|3629-1244| | |Pública|Municipal| |1|1.2|1.2.1|1262|1|1|1|1|1|0|0|1|1|0|Não|Não Informou|3580
4664|-48.608108|-13.111538|2|GO|Montividiu do Norte|5213772|Biblioteca Pública Municipal de Montividiu|R. Rita Cândida de Jesus| | |Centro|76465-000|R|RITA CANDIDA DE JESUS| | | |CENTRO|76465-000|Wellington José Borges|62|3384-6278| | | | |Pública|Municipal| |1|1.2|1.2.1|1200|1|1|1|1|1|0|0|1|1|0|Não|30|1000
4665|-49.105432|-17.72911|1|GO|Morrinhos|5213806|Biblioteca Pública Municipal Professor José Cândido|R. Piauí| | |Centro|75650-000|R|PIAUI| | | |CENTRO|75650-000|Manuelita Barbosa de Sousa Fernandes|64|3417-2077| | | | |Pública|Municipal| |1|1.2|1.2.1|1213|1|1|1|1|1|0|0|1|1|1|Não|150|5000
4666|-50.058272|-15.316928|2|GO|Morro Agudo de Goiás|5213855|Biblioteca Pública Municipal Morro Agudo de Goiás|Av. Flamboyant|749| |Centro|76355-000|AV|FLAMBOYANT| |749| |CENTRO|76355-000|Mariuza Fernandes Teixeira|62|3334-3144|62|3334-3145| | |Pública|Municipal| |1|1.2|1.2.1|1230|1|1|1|1|1|0|0|1|1|0|Não|70|1350
4667|-50.212888|-16.124387|2|GO|Mossâmedes|5213905|Biblioteca Pública Municipal Mossamedes|Av. João Ferreira da Cunha|631| |Centro|76150-000|AV|JOAO FERREIRA DA CUNHA| |631| |CENTRO|76150-000|Divina de Souza Gama Janery|64|3377-1523|64|3377-1523| | |Pública|Municipal| |1|1.2|1.2.1|1224|1|1|1|1|1|0|0|1|1|0|Não|8|1500
4668|-50.282204|-13.772576|2|GO|Mundo Novo|5214051|Biblioteca Pública Municipal Alvino de Freitas|Av. Tambores| | |São Lourenço|76530-000|AV|TAMBORES| | | |SAO LOURENCO|76530-000|Aldenir Rodrigues Eleutério|62|3391-3240| | | | |Pública|Municipal| |1|1.2|1.2.1|4432|1|1|1|1|1|0|0|1|1|0|Sim|28|3000
4669|-49.271968|-13.731371|2|GO|Mutunópolis|5214101|Biblioteca Pública Municipal João Teodoro de Oliveira|R. 7 de Setembro| | |Centro|76540-000|R|7 DE SETEMBRO| | | |CENTRO|76540-000|Nilda Aparecida de Oliveira Souza|62|3382-6375| | | | |Pública|Municipal| |1|1.2|1.2.1|1201|1|1|1|1|1|0|0|1|1|1|Não|60|2300
4670|-49.887556|-16.590987|2|GO|Nazário|5214408|Biblioteca Pública Municipal de Nazário|Km 12| | |Centro|76180-000| | |KM 12| | |CENTRO|76180-000|Lilian Cristina Vieira|64|3680-1220|62|3680-1220| | |Pública|Municipal| |1|1.2|1.2.1|1225|1|1|1|1|1|0|0|1|1|0|Não|10|1200
4671|-49.223632|-16.408119|1|GO|Nerópolis|5214507|Biblioteca Pública Municipal Adolvano Gomes da Silva|R. Joséfina Ludovico de Almeida| | |Centro|75460-000|R|JOSEFINA LUDOVICO DE ALMEIDA| | | |CENTRO|75460-000|Alba Lúcia|62|3513-1307| | | | |Pública|Municipal| |1|1.2|1.2.1|1177|1|1|1|1|1|0|0|1|1|1|Sim|50|10000
